code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600267,2019-10-31,2019-09-30,0.184261,0.176824,0.451360,1469712759.480000,0.782367,,965531842.00,965531842.00
sh.600268,2019-10-30,2019-09-30,-0.043493,-0.006613,0.248216,-19348415.390000,-0.033834,,695265184.00,635246434.00
sh.600269,2019-10-30,2019-09-30,0.066168,0.297890,0.441693,1000179184.840000,0.578055,,2335407014.00,2335407014.00
sh.600271,2019-10-31,2019-09-30,0.100959,0.090006,0.198363,1723397958.250000,1.024698,,1862517511.00,1852797571.00
sh.600272,2019-10-30,2019-09-30,0.028138,0.021932,0.226688,14043308.030000,0.093331,,243000000.00,160000000.00
sh.600273,2019-10-25,2019-09-30,0.140142,0.232715,0.355118,945480186.990000,0.828686,,1432730543.00,1413732631.00
sh.600275,2019-10-30,2019-09-30,-0.114829,-0.862312,0.105221,-16454718.030000,-0.009784,,508837238.00,508837238.00
sh.600276,2019-10-25,2019-09-30,0.174196,0.220318,0.871792,3733291522.250000,1.105310,,4422814197.00,4403915003.00
sh.600277,2019-10-29,2019-09-30,0.050690,0.092363,0.152699,907458416.010000,0.313798,,2738940149.00,2674005085.00
sh.600278,2019-10-26,2019-09-30,0.024672,0.011976,0.055516,154654447.270000,0.271822,,522241739.00,522241739.00
sh.600279,2019-10-31,2019-09-30,0.033292,0.045505,0.071436,169994267.030000,0.222697,,692958572.00,692958572.00
sh.600280,2019-10-30,2019-09-30,-0.040390,-0.010646,0.202445,-60385169.250000,-0.410151,,1148334872.00,1138334820.00
sh.600281,2019-10-30,2019-09-30,-0.077010,-0.101566,0.046085,-32388428.320000,-0.219339,,514402025.00,514402025.00
sh.600282,2019-10-30,2019-09-30,0.148948,0.077288,0.138283,2838868075.760000,0.665267,,4428453457.00,4428453457.00
sh.600283,2019-10-30,2019-09-30,0.010125,0.053553,0.384982,45885377.890000,-0.038336,,352995758.00,352995758.00
sh.600284,2019-10-30,2019-09-30,0.042234,0.077101,0.103740,253006997.700000,0.502652,,970256000.00,970256000.00
sh.600285,2019-10-30,2019-09-30,0.121782,0.154099,0.774667,260585088.580000,0.498434,,586449138.00,586449138.00
sh.600287,2019-10-30,2019-09-30,0.086765,0.055067,0.088513,186252890.480000,0.421878,,436796074.00,436796074.00
sh.600288,2019-10-24,2019-09-30,0.020221,0.019976,0.245381,44234675.810000,0.116261,,436800000.00,436800000.00
sh.600289,2019-10-29,2019-09-30,,-0.373872,0.711649,-170775693.860000,-1.880291,,631052069.00,565922684.00
sh.600290,2019-10-31,2019-09-30,0.002705,0.017049,0.286796,13768335.960000,-0.117430,,759903511.00,759903511.00
sh.600291,2019-10-31,2019-09-30,-0.133436,-0.238642,,-2519948042.780000,-1.453117,,1093064378.00,1093064378.00
sh.600292,2019-10-30,2019-09-30,0.020850,0.039533,0.162241,115838713.800000,0.155359,,780816890.00,780816890.00
sh.600293,2019-10-30,2019-09-30,0.015649,0.022318,0.115075,61710280.560000,0.022737,,1162132046.00,1162132046.00
sh.600295,2019-10-30,2019-09-30,0.093265,0.070188,0.260310,1166144789.900000,1.005922,,1360379502.00,612000000.00
sh.600297,2019-10-29,2019-09-30,0.060083,0.022947,0.100948,2803655405.460000,0.288044,,8159979350.00,8110301750.00
sh.600298,2019-10-23,2019-09-30,0.146393,0.124160,0.353973,690325764.220000,1.029657,,824080943.00,824080943.00
sh.600299,2019-10-24,2019-09-30,0.059186,0.123298,0.343574,1024930631.000000,0.383466,,2681901273.00,2681901273.00
sh.600300,2019-10-26,2019-09-30,0.034898,0.021508,0.206156,81708657.000000,0.035479,,1672000000.00,1672000000.00
sh.600301,2019-10-25,2019-09-30,0.025645,0.015895,0.024630,7875180.080000,0.051911,,235148140.00,235148140.00
sh.600302,2019-10-30,2019-09-30,-0.060297,-0.171540,0.207387,-71823406.180000,-0.030887,,346009804.00,346009804.00
sh.600303,2019-10-30,2019-09-30,-0.030952,-0.043955,0.139764,-88960894.380000,-0.273742,,675604211.00,675604211.00
sh.600305,2019-10-29,2019-09-30,0.118613,0.190917,0.440536,253962704.480000,0.430010,,783559400.00,783559400.00
sh.600306,2019-10-31,2019-09-30,,-0.104906,0.163721,-77776430.490000,-0.668444,,178138918.00,177455496.00
sh.600307,2019-10-25,2019-09-30,0.112012,0.035209,0.116156,1263621592.670000,0.203082,,6263357424.00,6263357424.00
sh.600308,2019-10-31,2019-09-30,0.061684,0.046406,0.129711,466392714.350000,0.472909,,1167561419.00,1167561419.00
sh.600309,2019-10-25,2019-09-30,0.213148,0.170614,0.298244,8281445042.750000,1.576375,,3139746626.00,1423756420.00
sh.600310,2019-10-29,2019-09-30,0.088099,0.010894,0.037881,212141606.300000,0.279673,,827775000.00,827775000.00
sh.600311,2019-10-22,2019-09-30,-0.063837,-0.284917,-0.570651,-44602758.130000,-0.145316,,665600000.00,665600000.00
sh.600312,2019-10-29,2019-09-30,0.013190,0.019561,0.142197,115544534.230000,0.296271,,1356921309.00,1356921309.00
sh.600313,2019-10-26,2019-09-30,-0.007746,-0.005020,0.033331,-19568560.600000,0.020998,,1082198663.00,1019397107.00
sh.600315,2019-10-25,2019-09-30,0.089883,0.094228,0.616277,540429290.650000,0.934099,,671248461.00,671248461.00
sh.600316,2019-10-25,2019-09-30,-0.016495,-0.046659,0.048661,-79340156.240000,0.200567,,717114512.00,717114512.00
sh.600317,2019-10-25,2019-09-30,0.070291,0.254240,0.374922,868936596.230000,0.197041,,6472983003.00,6472983003.00
sh.600318,2019-10-26,2019-09-30,0.033412,0.280090,0.837122,105906556.390000,0.104517,,513364429.00,484000000.00
sh.600319,2019-10-19,2019-09-30,0.420502,0.013892,0.124991,19540126.250000,0.038503,,315594000.00,315594000.00
sh.600320,2019-10-31,2019-09-30,0.016055,0.011732,0.168867,182290917.000000,0.093256,,5268353501.00,3321997661.00
sh.600321,2019-10-30,2019-09-30,0.003668,0.009363,0.110359,9978628.480000,0.019733,,1510550000.00,1510550000.00
sh.600322,2019-10-30,2019-09-30,0.047289,0.079481,0.200478,257218644.700000,0.185159,,1105700000.00,1105700000.00
sh.600323,2019-10-29,2019-09-30,0.120227,0.170925,0.294756,729626945.090000,1.132992,,766264018.00,766264018.00
sh.600325,2019-10-26,2019-09-30,0.103410,0.112001,0.341522,2177075728.230000,1.130806,,2117647116.00,2107614366.00
sh.600326,2019-10-29,2019-09-30,0.132384,0.197224,0.332612,774920070.130000,0.573803,,865384510.00,865384510.00
sh.600327,2019-10-26,2019-09-30,0.087948,0.037698,0.132199,258249986.510000,0.335109,,884779518.00,884779518.00
sh.600328,2019-10-25,2019-09-30,0.116392,0.154724,0.391931,461396975.080000,0.716239,,438031073.00,438031073.00
sh.600329,2019-10-31,2019-09-30,0.087860,0.087583,0.430965,453460051.980000,0.787956,,768873076.00,565868076.00
sh.600330,2019-10-16,2019-09-30,0.037367,0.077362,0.242394,146754249.730000,0.197673,,996565730.00,996565730.00
sh.600331,2019-10-31,2019-09-30,0.032756,0.039862,0.099660,73692803.210000,-1.286836,,2032000000.00,2032000000.00
sh.600332,2019-10-29,2019-09-30,0.137845,0.067518,0.217236,3380118941.640000,1.944412,,1625790949.00,1405890949.00
sh.600333,2019-10-25,2019-09-30,-0.041511,-0.079228,0.308588,-86057375.610000,-0.042484,,609030684.00,529619808.00
sh.600335,2019-10-29,2019-09-30,0.058257,0.012352,0.073400,463000571.840000,0.341442,,1456875351.00,1029736837.00
sh.600336,2019-10-30,2019-09-30,0.046504,0.018925,0.203393,92892342.900000,0.135083,,799183269.00,732337025.00
sh.600337,2019-10-30,2019-09-30,0.076023,0.083087,0.529590,350122507.190000,0.264569,,1770912736.00,1728311198.00
sh.600338,2019-10-26,2019-09-30,0.214416,0.386888,0.711800,519979151.320000,0.713325,,914210168.00,914210168.00
sh.600339,2019-10-31,2019-09-30,0.017525,0.011580,0.073986,412421633.130000,0.150519,,5583147471.00,1552180662.00
sh.600340,2019-10-19,2019-09-30,0.213172,0.153732,0.404001,9887804226.800000,4.535016,,3001921709.00,2973576709.00
sh.600343,2019-10-24,2019-09-30,0.010142,0.015165,0.090472,26921670.440000,0.055498,,638206348.00,638206348.00
sh.600345,2019-10-31,2019-09-30,0.053663,0.747610,0.132178,102902900.240000,0.604306,,198000000.00,198000000.00
sh.600346,2019-10-24,2019-09-30,0.227732,0.089216,0.179827,6809730575.640000,0.921604,,7039099786.00,4631935609.00
sh.600348,2019-10-30,2019-09-30,0.073049,0.068142,0.193642,1669069002.410000,0.899735,,2405000000.00,2405000000.00
sh.600350,2019-10-25,2019-09-30,0.076309,0.409165,0.528065,2228137418.700000,0.438090,,4811165857.00,4811165857.00
sh.600351,2019-10-30,2019-09-30,0.078127,0.096740,0.636197,225038380.250000,0.372028,,770000023.00,770000023.00
sh.600352,2019-10-28,2019-09-30,0.178143,0.240488,0.415768,3997670658.090000,1.480019,,3253331860.00,3253331860.00
sh.600353,2019-10-30,2019-09-30,0.056313,0.082461,0.210205,72371678.530000,0.116323,,543720000.00,543720000.00
sh.600354,2019-10-31,2019-09-30,-0.170287,-0.208495,0.060120,-142773580.230000,-0.385182,,527802080.00,527802080.00
sh.600355,2019-10-31,2019-09-30,-0.057705,-0.088239,0.266622,-20279108.340000,-0.027265,,492089200.00,492089200.00
sh.600356,2019-10-26,2019-09-30,0.036558,0.061388,0.248759,77828582.550000,0.301934,,298731378.00,298731378.00
sh.600358,2019-10-30,2019-09-30,-0.004870,0.049307,0.240296,12616751.560000,-0.136632,,504936660.00,504936660.00
sh.600359,2019-10-30,2019-09-30,-0.040661,-0.064105,0.250074,-18107106.720000,-0.503717,,381512820.00,381512820.00
sh.600360,2019-10-31,2019-09-30,0.020848,0.042782,0.209964,51768580.580000,0.086409,,964271304.00,955068304.00
sh.600361,2019-10-25,2019-09-30,0.022914,0.006717,0.219356,62386705.920000,0.117201,,665807918.00,665807918.00
sh.600362,2019-10-30,2019-09-30,0.040859,0.011896,0.038972,2037136453.000000,0.712661,,3462729405.00,2075247405.00
sh.600363,2019-10-31,2019-09-30,0.061601,0.054143,0.110358,179044629.710000,0.466063,,443476750.00,443476750.00
sh.600365,2019-10-25,2019-09-30,0.004493,0.021497,0.223248,18992879.560000,0.013136,,400000000.00,400000000.00
sh.600366,2019-10-22,2019-09-30,0.010802,0.033001,0.179610,44451403.410000,0.071697,,989113721.00,989113721.00
sh.600367,2019-10-23,2019-09-30,0.044658,0.059345,0.234701,67923668.240000,0.249365,,298045000.00,291200000.00
sh.600368,2019-10-25,2019-09-30,0.217369,0.532644,0.452602,851817528.970000,0.875923,,1125632068.00,1125632068.00
sh.600369,2019-10-31,2019-09-30,0.035584,0.281387,,655971466.130000,0.106607,,5645109124.00,5645109124.00
sh.600370,2019-10-30,2019-09-30,0.035912,0.090678,0.158918,68685913.470000,0.068284,,797244230.00,797244230.00
sh.600371,2019-10-29,2019-09-30,0.092767,0.266967,0.433050,49424245.770000,0.280639,,225060000.00,225060000.00
sh.600372,2019-10-25,2019-09-30,0.034794,0.056305,0.304207,291266091.550000,0.283105,,1759521708.00,1759521708.00
sh.600373,2019-10-30,2019-09-30,0.094579,0.148247,0.330084,1284739456.340000,1.223407,,1377940025.00,1377940025.00
sh.600375,2019-10-29,2019-09-30,0.003656,0.001115,0.140640,5554781.770000,0.098861,,555740597.00,555740597.00
sh.600376,2019-10-31,2019-09-30,0.079358,0.157029,0.425262,4639395648.050000,1.432279,,2579565242.00,2579565242.00
sh.600377,2019-10-26,2019-09-30,0.132284,0.486063,0.590802,3643727515.000000,0.850277,,5037747500.00,3799766821.00
sh.600378,2019-10-29,2019-09-30,0.061470,0.102790,0.285766,342335351.940000,0.619410,,837185999.00,202171540.00
sh.600379,2019-10-30,2019-09-30,0.067221,0.052103,0.213177,35655519.410000,0.121271,,330201564.00,330201564.00
sh.600380,2019-10-29,2019-09-30,0.078045,0.166581,0.654320,1547668080.950000,0.431740,,1938033338.00,1938033338.00
sh.600381,2019-10-28,2019-09-30,-0.011999,-0.168628,0.251060,-28403009.760000,-0.041830,,587060741.00,587060741.00
sh.600382,2019-10-26,2019-09-30,0.057832,0.551442,0.756994,549737135.780000,0.694789,,606872165.00,444270580.00
sh.600383,2019-10-30,2019-09-30,0.113539,0.194966,0.417467,8240274015.830000,1.833493,,4514583572.00,4514583572.00
sh.600385,2019-10-30,2019-09-30,-0.149429,-2.578199,0.882798,-8575088.260000,-0.076496,,148107148.00,142773814.00
sh.600386,2019-10-29,2019-09-30,0.038990,0.020412,0.159274,77136508.450000,0.133009,,806400000.00,806400000.00
sh.600387,2019-10-31,2019-09-30,0.164547,0.047833,0.044565,421379575.440000,0.978104,,471782464.00,385710000.00
sh.600388,2019-10-30,2019-09-30,0.105795,0.071843,0.210248,565028438.860000,0.775455,,1069050000.00,1069050000.00
sh.600389,2019-10-29,2019-09-30,0.133431,0.068771,0.179573,252684832.570000,1.298503,,297000000.00,297000000.00
sh.600390,2019-10-29,2019-09-30,0.079378,0.603389,0.003302,3096011144.590000,0.713420,,4498065459.00,616245298.00
sh.600391,2019-10-30,2019-09-30,-0.014219,-0.005428,0.169220,-8950991.000000,-0.745223,,330129367.00,330129367.00
sh.600392,2019-10-26,2019-09-30,0.048403,0.048842,0.137169,265044449.100000,0.117068,,1755167067.00,1434272352.00
sh.600393,2019-10-31,2019-09-30,0.063437,0.079629,0.361987,345606949.540000,0.018736,,2536247870.00,988205552.00
sh.600395,2019-10-29,2019-09-30,0.131231,0.181254,0.380483,896082732.870000,0.673501,,1655051861.00,1655051861.00
sh.600396,2019-10-26,2019-09-30,-0.025251,-0.014458,0.101303,-76836123.270000,-0.232990,,1472706817.00,1472706817.00
sh.600397,2019-10-26,2019-09-30,-0.106008,-0.022961,0.073484,-91713473.970000,-0.103985,,989959882.00,989959882.00
sh.600398,2019-10-31,2019-09-30,0.200102,0.176581,0.417665,2593816880.130000,0.778943,,4420010735.00,4420010735.00
sh.600399,2019-10-26,2019-09-30,0.040832,0.039725,0.113817,173918367.520000,1.474262,,1972100000.00,1972100000.00
sh.600400,2019-10-30,2019-09-30,0.035461,0.082007,0.315657,146301136.960000,0.070146,,2533256912.00,2533256912.00
sh.600401,2019-10-30,2019-09-30,,-3.592448,0.483667,-1665590236.030000,-0.906631,,4724935152.00,4724935152.00
sh.600403,2019-10-30,2019-09-30,0.017888,0.027629,0.267194,125567950.710000,0.054765,,2390812402.00,2390812402.00
sh.600405,2019-10-29,2019-09-30,0.015150,0.020206,0.332535,16003901.160000,-0.394826,,559942948.00,553275448.00
sh.600406,2019-10-30,2019-09-30,0.076540,0.132953,0.289162,2284090519.670000,0.863777,,4622115125.00,2934898892.00
sh.600408,2019-10-26,2019-09-30,0.097958,0.021456,0.080772,153971252.510000,0.401784,,1006800000.00,1006800000.00
sh.600409,2019-10-30,2019-09-30,0.047628,0.038991,0.200056,603502584.180000,0.276049,,2064349448.00,2037322421.00
sh.600410,2019-10-25,2019-09-30,0.056324,0.079920,0.193767,267046095.660000,-0.004711,,1098743383.00,1098743383.00
sh.600415,2019-10-30,2019-09-30,0.083970,0.327305,0.626300,1014184798.240000,0.137027,,5443214176.00,5443214176.00
sh.600416,2019-10-29,2019-09-30,-0.226163,-0.213424,0.089387,-896446565.280000,-2.515187,,945834325.00,945834325.00
sh.600418,2019-10-30,2019-09-30,0.009412,0.006871,0.110278,255514416.200000,-0.376236,,1893312117.00,1893312117.00
sh.600419,2019-10-29,2019-09-30,0.122208,0.100076,0.273867,121813788.460000,0.615826,,207114418.00,207114418.00
sh.600420,2019-10-26,2019-09-30,0.080133,0.087267,0.512968,787530212.440000,0.665732,,1056226870.00,575466804.00
sh.600421,2019-10-29,2019-09-30,,-0.872886,0.502320,-6063958.400000,-0.048731,,195600000.00,195600000.00
sh.600422,2019-10-21,2019-09-30,0.090898,0.063896,0.490993,368373352.450000,0.563716,,761217792.00,758938392.00
sh.600423,2019-10-19,2019-09-30,-0.248359,-1.739649,-0.087900,-490249443.680000,-0.011240,,798695026.00,798695026.00
sh.600425,2019-10-31,2019-09-30,0.050909,0.264044,0.345459,670439966.720000,0.104721,,1378790086.00,1378790086.00
sh.600426,2019-10-26,2019-09-30,0.148575,0.180233,0.286801,1912377944.890000,1.473855,,1626659750.00,1617416866.00
sh.600428,2019-10-31,2019-09-30,0.015142,0.024091,0.156184,146466875.990000,0.048397,,2146650771.00,2146650771.00
sh.600429,2019-10-30,2019-09-30,0.040567,0.038484,0.338170,241798370.270000,0.164484,,1497557426.00,885000000.00
sh.600432,2019-10-31,2019-09-30,,0.062385,22.831374,210775616.620000,-0.843888,,1603723916.00,1603723916.00
sh.600433,2019-10-26,2019-09-30,0.035233,0.048537,0.214246,90941079.210000,0.090180,,1271315443.00,1271315443.00
sh.600435,2019-10-24,2019-09-30,0.001949,0.043601,0.343782,39934055.000000,0.033337,,1489320000.00,1489320000.00
sh.600436,2019-10-25,2019-09-30,0.196370,0.258222,0.447604,1121097433.750000,2.207861,,603317210.00,603317210.00
sh.600438,2019-10-25,2019-09-30,0.140433,0.081352,0.193231,2279895668.890000,0.670504,,3882584914.00,2959683285.00
sh.600439,2019-10-25,2019-09-30,0.064858,0.129549,0.351585,183865521.110000,0.206223,,1131985440.00,1131985440.00
sh.600444,2019-10-25,2019-09-30,0.047037,0.055070,0.162225,26412809.160000,0.273118,,146421932.00,146421932.00
sh.600446,2019-10-24,2019-09-30,0.054468,0.024483,0.227053,77604067.440000,-0.142717,,860440484.00,853210484.00
sh.600448,2019-10-31,2019-09-30,0.010191,0.006116,0.069536,14590394.950000,0.014750,,524849718.00,514697434.00
sh.600449,2019-10-26,2019-09-30,0.118447,0.185885,0.365046,674912151.200000,1.441002,,478181042.00,478181042.00
sh.600452,2019-10-30,2019-09-30,0.196256,0.159938,0.208326,313818239.060000,1.441430,,313600000.00,313600000.00
sh.600455,2019-10-29,2019-09-30,0.129225,0.188860,0.583671,25497588.330000,0.231535,,62458000.00,62458000.00
sh.600456,2019-10-17,2019-09-30,0.047138,0.061851,0.183060,198261770.980000,0.498191,,430265700.00,430265700.00
sh.600458,2019-10-31,2019-09-30,0.002658,-0.000402,0.168988,-3217567.940000,-0.623047,,802798152.00,802798152.00
sh.600459,2019-10-30,2019-09-30,0.060635,0.010547,0.030671,176325504.890000,0.446208,,437708011.00,437708011.00
sh.600460,2019-10-31,2019-09-30,0.014732,-0.019293,0.190886,-42903061.060000,0.053020,,1312061614.00,1312061614.00
sh.600461,2019-10-25,2019-09-30,0.096359,0.113358,0.262139,416394757.220000,0.568149,,789593625.00,789593625.00
sh.600462,2019-10-30,2019-09-30,,-0.086164,0.110831,-19082699.670000,-0.519082,,533780000.00,533780000.00
sh.600463,2019-10-30,2019-09-30,-0.021905,-0.061029,0.110435,-38085239.990000,-0.035676,,300000000.00,300000000.00
sh.600466,2019-10-25,2019-09-30,0.153116,0.092904,0.260091,2590267205.980000,1.175862,,3009868035.00,3009868035.00
sh.600467,2019-10-24,2019-09-30,0.017473,0.059965,0.232354,55150964.120000,0.043746,,1460994304.00,1460994304.00
sh.600468,2019-10-30,2019-09-30,0.023873,0.040730,0.181569,47276883.930000,0.036726,,1121895038.00,1121895038.00
sh.600469,2019-10-31,2019-09-30,0.090914,0.043077,0.214658,191973862.500000,0.370501,,562413222.00,562413222.00
sh.600470,2019-10-29,2019-09-30,0.009031,-0.000693,0.087948,-2220489.230000,-1.207186,,521600000.00,521600000.00
sh.600475,2019-10-29,2019-09-30,0.069058,0.080366,0.156819,384606478.380000,0.768208,,559392211.00,140495478.00
sh.600476,2019-10-26,2019-09-30,-0.108371,-0.106242,0.035276,-23813268.020000,-0.070068,,161070000.00,161070000.00
sh.600477,2019-10-31,2019-09-30,0.091649,0.069020,0.186043,311246133.420000,0.205486,,2148815982.00,2148062580.00
sh.600478,2019-10-29,2019-09-30,-0.082396,-0.169695,0.105929,-233504620.080000,-0.107975,,1653281386.00,1469686680.00
sh.600479,2019-10-30,2019-09-30,0.078872,0.070832,0.448306,184924626.940000,0.663130,,418507117.00,418507117.00
sh.600480,2019-10-28,2019-09-30,-0.020926,0.009531,0.166464,79983792.070000,-0.068599,,550655534.00,545329655.00
sh.600481,2019-10-16,2019-09-30,0.057725,0.075379,0.291775,131257395.030000,0.140010,,1637395808.00,1626615808.00
sh.600482,2019-10-31,2019-09-30,0.027091,0.033155,0.125429,728634395.460000,0.624483,,1694995962.00,869828568.00
sh.600483,2019-10-29,2019-09-30,0.081372,0.140355,0.198261,1039662970.530000,0.834734,,1551832157.00,1551832157.00
sh.600485,2019-10-31,2019-09-30,,-85.937134,0.268138,-16050051708.810000,-6.133662,,2923742782.00,1895000042.00
sh.600486,2019-10-29,2019-09-30,0.221733,0.151848,0.287304,1072335967.760000,3.331343,,309898907.00,309898907.00
sh.600487,2019-10-31,2019-09-30,0.091829,0.046320,0.162089,1139490227.970000,0.846728,,1903687203.00,1860326770.00
sh.600488,2019-10-30,2019-09-30,0.040551,0.059517,0.435651,140868867.380000,0.146037,,1091886680.00,976578766.00
sh.600489,2019-10-31,2019-09-30,0.009552,0.018065,0.109951,482099878.410000,0.039008,,3451137189.00,3451137189.00
sh.600490,2019-10-29,2019-09-30,0.059260,0.023469,0.024069,334304967.600000,0.115244,,2215767079.00,1491369704.00
